X,Y,Z
-0.00765729174413437,-22.165160724538,25.7695849674384
-0.00726092689569157,-23.9864534331686,23.2246168103388
-4.77536442277336,-20.8514770239941,25.7368333543526
-4.77536442277336,-20.8514770239941,25.7368333543526
-5.17692275901822,-22.6130518424708,23.2229117341101
-9.05473730103258,-18.7295730402224,25.7668621081484
-9.05473730103258,-18.7295730402224,25.7668621081484
-9.78387176258749,-20.2442404205069,23.2336439289561
-12.7346207816882,-15.8845957879618,25.8399353790121
-12.7346207816882,-15.8845957879618,25.8399353790121
-13.661551116396,-17.0475503569664,23.253875158581
-15.6949306689279,-12.4204415750264,25.9398999407372
-15.6949306689279,-12.4204415750264,25.9398999407372
-16.6837525315208,-13.210515655833,23.282935747623
-17.8064990680763,-8.46966546067869,26.0406589140374
-17.8064990680763,-8.46966546067869,26.0406589140374
-18.7607012397577,-8.93187884072548,23.3172147650806
-18.9445191951276,-4.21270420378443,26.1084070944816
-18.9445191951276,-4.21270420378443,26.1084070944816
-19.8378641061604,-4.42012485580422,23.3508528605149
-19.0251115789817,0.111180920043965,26.1204541967186
-19.0251115789817,0.111180920043965,26.1204541967186
-19.9025577605364,0.107794457758145,23.3823403516082
-18.0413526080695,4.22053782389904,26.3801860574539
-18.0413526080695,4.22053782389904,26.3801860574539
-18.9362639808054,4.42184721583745,23.6662511536095
-16.2070696023459,7.90430004452427,26.6163299214335
-16.2070696023459,7.90430004452427,26.6163299214335
-17.0682726340745,8.31635121558458,23.9328376104846
-13.6712988545137,11.0021947950918,26.8306894906696
-13.6712988545137,11.0021947950918,26.8306894906696
-14.4510568316435,11.62163139149,24.1867553214988
-10.6077440638588,13.4041536330658,27.0349736332425
-10.6077440638588,13.4041536330658,27.0349736332425
-11.2594955989188,14.2195161920679,24.436318091359
-7.19382516924108,15.0442706575506,27.2375530813665
-7.19382516924108,15.0442706575506,27.2375530813665
-7.67317010407956,16.0387694301793,24.6891082916907
-3.60315139378101,15.8920578167495,27.4400818593728
-3.60315139378101,15.8920578167495,27.4400818593728
-3.86636243619566,17.04716210897,24.951147415141
-0.00416938656652641,15.9504007056056,27.6444731345883
-0.00416938656652641,15.9504007056056,27.6444731345883
-0.00324207276353101,17.2451800223374,25.2298601747726
3.50880851878705,15.5280764787487,27.5928631760937
3.50880851878705,15.5280764787487,27.5928631760937
3.81924000330095,16.8828510164481,25.2145313742186
6.89411167022529,14.4501055480879,27.5986122239353
6.89411167022529,14.4501055480879,27.5986122239353
7.53223830376062,15.7709838990821,25.2417231562601
10.0447123443027,12.7166435492959,27.6480194804219
10.0447123443027,12.7166435492959,27.6480194804219
11.0017490133721,13.9123968104127,25.3032042906805
12.8362068026742,10.3468310039365,27.7326616962702
12.8362068026742,10.3468310039365,27.7326616962702
14.0804117919533,11.3344085986017,25.3927878597282
15.1289921263676,7.38726649554089,27.8418930879574
15.1289921263676,7.38726649554089,27.8418930879574
16.6116306636274,8.09638013185553,25.503230772169
16.7759072744921,3.923676938307,27.9619462988558
16.7759072744921,3.923676938307,27.9619462988558
18.4379938504337,4.29808854713485,25.625912584065
17.6394669828736,0.0903060482012272,28.0817375074611
17.6394669828736,0.0903060482012272,28.0817375074611
19.4157735138056,0.0855618258854906,25.7533649556363
17.953147543289,-4.01262791171456,27.9174754889547
17.953147543289,-4.01262791171456,27.9174754889547
19.7399247663226,-4.42481873122669,25.55578303236
17.4376926564962,-8.32143723137043,27.8072449431326
17.4376926564962,-8.32143723137043,27.8072449431326
19.1227044121543,-9.13696144688427,25.4002093386303
15.9121692301041,-12.6261037370312,27.6912158714327
15.9121692301041,-12.6261037370312,27.6912158714327
17.3865133147115,-13.8056263656782,25.231646667892
13.2731213730564,-16.5974574197816,27.5090105225803
13.2731213730564,-16.5974574197816,27.5090105225803
14.4438585079276,-18.0689543730417,24.9931369972575
9.55114914299785,-19.8093641132639,27.1832423842763
9.55114914299785,-19.8093641132639,27.1832423842763
10.3549365570231,-21.4814521258924,24.6203302087611
4.97201299773394,-21.7967466363483,26.6263257465641
4.97201299773394,-21.7967466363483,26.6263257465641
5.37853291518385,-23.5798919300149,24.0475858912189
-0.0076572917441288,-22.165160724538,25.7695849674384
-0.0076572917441288,-22.165160724538,25.7695849674384
-0.00726092689568569,-23.9864534331686,23.2246168103388
-0.00765729174413437,-22.165160724538,25.7695849674384
-0.00726092689569157,-23.9864534331686,23.2246168103388
-0.00637448371351582,-25.1294327305509,20.2807373441486
-5.17692275901822,-22.6130518424708,23.2229117341101
-5.17692275901822,-22.6130518424708,23.2229117341101
-5.44460810468307,-23.7917682530249,20.3385208771811
-9.78387176258749,-20.2442404205069,23.2336439289561
-9.78387176258749,-20.2442404205069,23.2336439289561
-10.3106303511776,-21.3415832542601,20.388259623144
-13.661551116396,-17.0475503569664,23.253875158581
-13.661551116396,-17.0475503569664,23.253875158581
-14.3987409739978,-17.9748444641673,20.4318084387424
-16.6837525315208,-13.210515655833,23.282935747623
-16.6837525315208,-13.210515655833,23.282935747623
-17.5639574278957,-13.9153466329138,20.4740218769755
-18.7607012397577,-8.93187884072548,23.3172147650806
-18.7607012397577,-8.93187884072548,23.3172147650806
-19.7175088204111,-9.39578707130995,20.518096849178
-19.8378641061604,-4.42012485580422,23.3508528605149
-19.8378641061604,-4.42012485580422,23.3508528605149
